序号,ID,商品,现价,原价,商品网址,店铺,店铺网址,图片网址,数量,分类,rule_id,seller_id,app_id,application_id,sid
2626,15989884631,新中式创意壁灯 争艳,177.00,236.00,//item.taobao.com/item.htm?id=15989884631,桂林尚典之家,//shangdianzj.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1THuIKFXXXXadXFXXSutbFXXX.jpg,1879,jiazhuang,-1,161455681,5266220813300,5266220813300,290413
2627,6165416039,奥朵现代简约温馨台灯,69.00,138.00,//item.taobao.com/item.htm?id=6165416039,奥朵灯饰精品店,//shop34263325.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1JxqUKFXXXXb4XVXXSutbFXXX.jpg,368,jiazhuang,-1,48543271,5280487653300,5280487653300,290413
2628,23245612499,地中海创意水晶壁灯送光源,215.20,269.00,//item.taobao.com/item.htm?id=23245612499,飞鸟集灯饰,//flyla.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1eKyJKFXXXXbLXpXXSutbFXXX.jpg,3811,jiazhuang,-1,1618918333,5265860603300,5265860603300,290413
2629,41308390758,户外壁灯欧式全铜阳台灯,186.48,666.00,//item.taobao.com/item.htm?id=41308390758,德盛灯饰连锁壹,//oushidengju66.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1UiQ_KpXXXXcTXFXXSutbFXXX.jpg,1965,jiazhuang,-1,350716954,5227788613300,5227788613300,290413
2630,19207770449,绘画喜鹊奢华卧室欧式台灯,134.30,790.00,//item.taobao.com/item.htm?id=19207770449,茂邦家居饰业,//48ju.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1GNCKKFXXXXaxXFXXSutbFXXX.jpg,2167,jiazhuang,-1,32259960,5267446693300,5267446693300,290413
2631,42592534379,高端大气筒灯,15.12,33.60,//item.taobao.com/item.htm?id=42592534379,君御灯饰官方正品,//1deng.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB10FHiKFXXXXXZXpXXSutbFXXX.jpg,18697,jiazhuang,-1,194254239,5281008603300,5281008603300,282879
2632,43656984576,led筒灯3w买10送1,8.43,25.56,//item.taobao.com/item.htm?id=43656984576,西门子璞高家居店,//pgjj.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1GdAWKpXXXXbhXXXXSutbFXXX.jpg,1563,jiazhuang,-1,481485456,5205929383300,5205929383300,282879
2633,38060612526,雷士led射灯,22.00,44.00,//item.taobao.com/item.htm?id=38060612526,雷士照明网上商城,//nvczm.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zrpTKFXXXXXpXXXXSutbFXXX.jpg,3899,jiazhuang,-1,1018110248,5239425163300,5239425163300,282879
2634,41060016983,欧普照明 led筒灯3W,24.00,120.00,//item.taobao.com/item.htm?id=41060016983,欧普照明家装馆,//opple.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1APS6KFXXXXanXFXXSutbFXXX.jpg,219883,jiazhuang,-1,1705956771,5280183783300,5280183783300,282879
2635,20035954848,帆朗 超薄LED筒灯,5.68,11.60,//item.taobao.com/item.htm?id=20035954848,帆朗照明直销店,//hyll8.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zUoBKpXXXXaTXpXXSutbFXXX.jpg,104645,jiazhuang,-1,407800103,5203427693300,5203427693300,282879
2636,36977378659,E27螺口龙珠LED灯泡,13.30,14.00,//item.taobao.com/item.htm?id=36977378659,灯的艺术与设计,//dozzer.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1UMMfKpXXXXcxXFXXSutbFXXX.jpg,708024,jiazhuang,-1,1069422299,5202046543300,5202046543300,282879
2637,17700345267,led单双头射灯 格栅灯,6.66,13.60,//item.taobao.com/item.htm?id=17700345267,贤城照明直销店,//qfwzm.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1un4SKFXXXXX8XFXXSutbFXXX.jpg,187283,jiazhuang,-1,539449145,5248385853300,5248385853300,282879
2638,43562303583,佛山照明 T8LED灯管,5.88,12.00,//item.taobao.com/item.htm?id=43562303583,尼沃照明,//hiverlight.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1q1TeKFXXXXbWXpXXSutbFXXX.jpg,93249,jiazhuang,-1,776561052,5282840943300,5282840943300,282879
2639,45688947424,7.5口径3瓦射灯天花灯,10.00,20.00,//item.taobao.com/item.htm?id=45688947424,子澜灯饰,//dengshi6688.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14fpNKFXXXXc9XXXXSutbFXXX.jpg,78384,jiazhuang,-1,828839254,5240742083300,5240742083300,282879
2640,4638466962,科勒瑞琦浴室柜组合,1102.00,2204.00,//item.taobao.com/item.htm?id=4638466962,环球卫浴商城,//hengkong.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1VzWjKFXXXXXQXFXXSutbFXXX.jpg,494,jiazhuang,-1,306900556,5260700723810,5260700723810,281566
2641,45787897247,名家尊匠浴室镜柜镜箱,366.08,416.00,//item.taobao.com/item.htm?id=45787897247,名家尊匠卫浴,//alldesign.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nIrrKFXXXXawXXXXSutbFXXX.jpg,9231,jiazhuang,-1,62641365,5283080563810,5283080563810,281566
2642,44187103362,卫浴不锈钢浴室柜组合,383.85,853.00,//item.taobao.com/item.htm?id=44187103362,方舟精品卫浴,//shop109400834.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1u5GEKFXXXXXuXVXXSutbFXXX.jpg,96605,jiazhuang,-1,2017216959,5268703553300,5268703553300,281566
2643,524346572765,实木浴室镜柜智能防雾,1388.00,2776.00,//item.taobao.com/item.htm?id=524346572765,理想家卫浴,//lixiangjiaweiyu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1JxDgKFXXXXaJXFXXSutbFXXX.jpg,1989,jiazhuang,-1,63125253,5285980143810,5285980143810,281566
2644,44614341294,慕驰实木浴室柜组合卫浴柜,1598.00,3196.00,//item.taobao.com/item.htm?id=44614341294,5折.送货上楼,//shop110172700.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1swPUKpXXXXXHXVXXSutbFXXX.jpg,92358,jiazhuang,-1,2062220122,5197160703300,5197160703300,281566
2645,37169087971,热卖！304不锈钢浴室柜,375.06,798.00,//item.taobao.com/item.htm?id=37169087971,全场3-5折,//weiyushijia520.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1PrrmKFXXXXc8XpXXSutbFXXX.jpg,41904,jiazhuang,-1,929486449,5286581623300,5286581623300,281566
2646,44019836801,波优特 欧式实木浴室柜,4030.72,8576.00,//item.taobao.com/item.htm?id=44019836801,波优特欧式浴室柜,//boyoute.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1yBUBKpXXXXaQXVXXSutbFXXX.jpg,17742,jiazhuang,-1,49564698,5211005013810,5211005013810,281566
2647,38185444197,不锈钢浴室柜组合,367.14,633.00,//item.taobao.com/item.htm?id=38185444197,华时伦,//hzhuashilun.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1aU80KFXXXXX9XXXXSutbFXXX.jpg,65371,jiazhuang,-1,341357260,5247500723300,5247500723300,281566
2648,44696580738,智能除雾地中海浴室柜组合,979.02,1998.00,//item.taobao.com/item.htm?id=44696580738,乐派卫浴精品店,//ilecco.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1pPF0KFXXXXauXVXXwu0bFXXX.png,11653,jiazhuang,-1,105003317,5254663713300,5254663713300,281566
2649,45300308399,欧式简约不锈钢浴室柜,383.04,798.00,//item.taobao.com/item.htm?id=45300308399,宜嘉居卫浴,//shop121866574.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1vZM0KpXXXXaJXVXXSutbFXXX.jpg,9953,jiazhuang,-1,2516475621,5224589193300,5224589193300,281566
2650,39533725962,科勒依洛诗镜柜,839.00,1678.00,//item.taobao.com/item.htm?id=39533725962,假一罚十卫浴商城,//kele001.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB18zGhKFXXXXaoXFXXSutbFXXX.jpg,487,jiazhuang,-1,450548049,5258209673810,5258209673810,281566
2651,43781858832,科勒爱普斯浴室柜组合,3145.00,6290.00,//item.taobao.com/item.htm?id=43781858832,小蜜蜂卫浴,//mifengjia.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nfR.KFXXXXbxXpXXSutbFXXX.jpg,766,jiazhuang,-1,405175366,5254443843300,5254443843300,281566
2652,520121313754,恒维浴室柜 吊柜洗脸盆,1366.00,2732.00,//item.taobao.com/item.htm?id=520121313754,恒维卫浴官方店,//hwell360.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Dnw0KpXXXXbIXFXXSutbFXXX.jpg,39963,jiazhuang,-1,2564899186,5220607103810,5220607103810,281566
2653,74658083,中式田园 仿古小浴室柜,766.29,1596.44,//item.taobao.com/item.htm?id=74658083,古古拉风卫浴店,//gugulafeng.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB103Z7KFXXXXaeXFXXSutbFXXX.jpg,1290,jiazhuang,-1,33958345,5354089213300,5354089213300,281566
2654,36416356241,法恩莎浴室柜现代简约,1278.03,3277.00,//item.taobao.com/item.htm?id=36416356241,法恩莎正品,//afeng88.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1vFu6KFXXXXXWXFXXSutbFXXX.jpg,302,jiazhuang,-1,15537441,5277769593300,5277769593300,281566
2655,45642842869,简约PVC防水浴室柜组合,478.24,976.00,//item.taobao.com/item.htm?id=45642842869,上品卫浴家装馆,//shop118085388.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1lv10KFXXXXcQXFXXSutbFXXX.jpg,6713,jiazhuang,-1,2474361304,5278304603300,5278304603300,281566
2656,45616196923,玉石浴室柜组合pvc玻璃,609.60,1270.00,//item.taobao.com/item.htm?id=45616196923,朗森卫浴,//hz-lansen.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1fXCRKFXXXXbCXFXXSutbFXXX.jpg,8400,jiazhuang,-1,731544169,5272961983300,5272961983300,281566
2657,522982224862,美式实木落地卫浴组合,1373.40,1635.00,//item.taobao.com/item.htm?id=522982224862,万恒洁具,//whwy888.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1_iw3KpXXXXX6XVXXSutbFXXX.jpg,13970,jiazhuang,-1,875432240,5226349403810,5226349403810,281566
2658,45336496285,欧式落地实木浴室柜组合,607.38,1146.00,//item.taobao.com/item.htm?id=45336496285,欧思杰艺术卫浴,//shop35834060.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1j7CwKFXXXXXHaXXXSutbFXXX.jpg,6308,jiazhuang,-1,86547152,5269324753300,5269324753300,281566
2659,19203559787,韩国原装进口智能马桶,5993.15,8945.00,//item.taobao.com/item.htm?id=19203559787,土豆小筑,//todohome.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1c74oKFXXXXXWXFXXSutbFXXX.jpg,578,jiazhuang,-1,36750057,5234705173300,5234705173300,281566
2660,44607030944,德国皇琥一体智能坐便器,2559.83,8827.00,//item.taobao.com/item.htm?id=44607030944,皇琥卫浴体验馆,//834697931.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jDRHKFXXXXXoXVXXSutbFXXX.jpg,24904,jiazhuang,-1,123485271,5246747393300,5246747393300,281566
2661,41466532645,德朗斯汀 一体智能坐便器,3189.16,12266.00,//item.taobao.com/item.htm?id=41466532645,德朗斯汀卫浴,//shop36454782.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB18iUrKpXXXXXlXpXXSutbFXXX.jpg,2676,jiazhuang,-1,108102298,5201103263300,5201103263300,281566
2662,17170195509,西马即热无水箱智能马桶,4128.00,4800.00,//item.taobao.com/item.htm?id=17170195509,吉安居智能马桶,//gomi.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1bA_AKFXXXXcNXpXXSutbFXXX.jpg,3439,jiazhuang,-1,38099989,5293542913300,5293542913300,281566
2663,520115336197,JOMOO九牧马桶坐便器,751.06,1598.00,//item.taobao.com/item.htm?id=520115336197,九牧西南店,//cqxbjc.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zPt5KFXXXXasXpXXSutbFXXX.jpg,261,jiazhuang,-1,85193816,5251003713300,5251003713300,281566
2664,40795749741,JOMOO九牧卫浴马桶,728.12,2912.50,//item.taobao.com/item.htm?id=40795749741,九牧代理商,//hongshengjiumu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Dt0WKFXXXXbNXVXXSutbFXXX.jpg,9728,jiazhuang,-1,200055994,5254922713300,5254922713300,281566
2665,520292456395,法恩莎马桶智能坐便器,920.00,2000.00,//item.taobao.com/item.htm?id=520292456395,优智生活卫浴馆,//faenzafszmd.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB15xXmKFXXXXbFXVXXSutbFXXX.jpg,3115,jiazhuang,-1,1591064905,5240104083300,5240104083300,281566
2666,26261744353,东鹏马桶 喷射虹吸式,698.00,1745.00,//item.taobao.com/item.htm?id=26261744353,东鹏品牌直营店,//tv000.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ufhYKFXXXXaSXFXXSutbFXXX.jpg,3216,jiazhuang,-1,594653665,5252428823300,5252428823300,281566
2667,45361857240,九牧喷射虹吸马桶坐便器,799.00,1598.00,//item.taobao.com/item.htm?id=45361857240,九牧鑫成建材,//shop35946615.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14P7NKpXXXXctXVXXSutbFXXX.jpg,67,jiazhuang,-1,105157723,5217308733300,5217308733300,281566
2668,520340326090,鹰陶防臭超漩节水静音马桶,515.12,1096.00,//item.taobao.com/item.htm?id=520340326090,鹰陶智能卫浴,//shop118484394.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14DolKpXXXXcaXVXXSutbFXXX.jpg,3079,jiazhuang,-1,2486402209,5205524203300,5205524203300,281566
2669,521546758249,德国智能恒温七功能花洒,980.50,2650.00,//item.taobao.com/item.htm?id=521546758249,国际家居精品,//tiantaotao77.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jMI_KpXXXXcVXpXXSutbFXXX.jpg,4539,jiazhuang,-1,781957960,5223929903300,5223929903300,281566
2670,19466014612,德国全铜冷热淋浴花洒龙头,1016.60,2990.00,//item.taobao.com/item.htm?id=19466014612,德国莱博勒,//shop72507152.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nUg.KpXXXXXJXFXXSutbFXXX.jpg,423,jiazhuang,-1,684772390,5226405503300,5226405503300,281566
2671,43329579034,九牧智能恒温花洒套装,959.04,1998.00,//item.taobao.com/item.htm?id=43329579034,星仔九牧专卖,//xzjiumu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1.7wmKpXXXXbkXFXXSutbFXXX.jpg,926,jiazhuang,-1,199019744,5203681983300,5203681983300,281566
2672,41863246013,卡贝卫浴五金挂件套装,196.00,560.00,//item.taobao.com/item.htm?id=41863246013,卡贝卫浴形象店,//bangbaijia.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB16eumKFXXXXccXpXXwu0bFXXX.png,6986,jiazhuang,-1,70351034,5259308673300,5259308673300,281566
2673,17767216661,九牧淋浴花洒套装,468.48,976.00,//item.taobao.com/item.htm?id=17767216661,九牧南京店正品,//shop34683891.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1OimQKFXXXXatXXXXSutbFXXX.jpg,1030,jiazhuang,-1,65657547,5263867003300,5263867003300,281566
2674,41025950769,不锈钢双层折叠活动毛巾架,44.10,122.50,//item.taobao.com/item.htm?id=41025950769,慕雅居卫浴企业店,//moyajoy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1kq4gKFXXXXaaXFXXSutbFXXX.jpg,24720,jiazhuang,-1,55410753,5229109303300,5229109303300,281566
2675,42838039037,八多马不锈钢三角架置物架,78.72,164.00,//item.taobao.com/item.htm?id=42838039037,八多马厨卫,//bdma.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1LL8SKFXXXXbvXFXXSutbFXXX.jpg,18787,jiazhuang,-1,2025655741,5250164693300,5250164693300,281566
2676,42429265199,304不锈钢挂钩,11.04,24.00,//item.taobao.com/item.htm?id=42429265199,艺杰斯卫浴,//shop64862370.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1VGwAKpXXXXbRXFXXSutbFXXX.jpg,1791002,jiazhuang,-1,332276296,5206104523300,5206104523300,281566
2677,12327297955,仿古全铜花洒电话机淋花洒,151.20,336.00,//item.taobao.com/item.htm?id=12327297955,爱依帘卫浴,//shop60696150.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB17_0hKFXXXXc3XFXXSutbFXXX.jpg,21861,jiazhuang,-1,381121725,5233928693300,5233928693300,281566
2678,521643142580,全铜增压淋浴花洒套装,234.50,670.00,//item.taobao.com/item.htm?id=521643142580,水云间卫浴旗舰店,//tianrunsy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1PSeOKFXXXXbeXXXXSutbFXXX.jpg,943,jiazhuang,-1,389275700,5263308333300,5263308333300,281566
2679,43699515253,科勒飘丽诗水槽厨盆,1275.00,2550.00,//item.taobao.com/item.htm?id=43699515253,环球卫浴商城,//hengkong.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hcp3KFXXXXaTXFXXSutbFXXX.jpg,967,jiazhuang,-1,306900556,5253664123300,5253664123300,290443
2680,36401564104,德国莱博勒4MM厚手工槽,1880.00,3916.67,//item.taobao.com/item.htm?id=36401564104,国际家居精品,//tiantaotao77.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1B4NcKFXXXXX5XpXXSutbFXXX.jpg,4294,jiazhuang,-1,781957960,5224689363300,5224689363300,290443
2681,521996454934,德国不锈钢厨盆水槽套餐,895.06,1598.33,//item.taobao.com/item.htm?id=521996454934,德国莱博勒,//shop72507152.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1k0M9KFXXXXbJXVXXSutbFXXX.jpg,4659,jiazhuang,-1,684772390,5225681983300,5225681983300,290443
2682,43481465282,九牧304不锈钢水槽套装,489.02,998.00,//item.taobao.com/item.htm?id=43481465282,星仔九牧专卖,//xzjiumu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB18UAfKpXXXXaBXVXXSutbFXXX.jpg,2389,jiazhuang,-1,199019744,5202585383300,5202585383300,290443
2683,42108467383,卡贝洗菜盆加厚双槽套餐,438.00,1460.00,//item.taobao.com/item.htm?id=42108467383,卡贝卫浴形象店,//bangbaijia.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1NuuAKFXXXXX.XXXXSutbFXXX.jpg,2865,jiazhuang,-1,70351034,5259229543300,5259229543300,290443
2684,7047266587,九牧快开单冷厨房水龙头,82.56,172.00,//item.taobao.com/item.htm?id=7047266587,九牧南京店正品,//shop34683891.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1NT5UKFXXXXXiXXXXSutbFXXX.jpg,705,jiazhuang,-1,65657547,5264521663300,5264521663300,290443
2685,39633196438,科勒不锈钢丽笙水槽套餐,415.00,830.00,//item.taobao.com/item.htm?id=39633196438,小蜜蜂卫浴,//mifengjia.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1PhNWKFXXXXXrXVXXSutbFXXX.jpg,233,jiazhuang,-1,405175366,5253847963300,5253847963300,290443
2686,520169867616,304不锈钢带刀架双槽,230.40,1152.00,//item.taobao.com/item.htm?id=520169867616,慕雅居卫浴企业店,//moyajoy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1uHUFKpXXXXXcXpXXSutbFXXX.jpg,4004,jiazhuang,-1,55410753,5203546413300,5203546413300,290443
2687,17317282041,JOMOO九牧全铜龙头,193.50,430.00,//item.taobao.com/item.htm?id=17317282041,九牧西南店,//cqxbjc.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1IOd1KFXXXXbPXpXXSutbFXXX.jpg,232,jiazhuang,-1,85193816,5251242453300,5251242453300,290443
2688,40090218666,德朗斯汀 不锈钢淋浴屏,1246.30,2266.00,//item.taobao.com/item.htm?id=40090218666,德朗斯汀卫浴,//shop36454782.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1sjIpKpXXXXX8XpXXSutbFXXX.jpg,1723,jiazhuang,-1,108102298,5201341803300,5201341803300,290443
2689,522761415833,全铜冷热恒温花洒套装,671.04,1398.00,//item.taobao.com/item.htm?id=522761415833,乐派卫浴精品店,//ilecco.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nwX5KFXXXXc0XVXXwu0bFXXX.png,9936,jiazhuang,-1,105003317,5258367603300,5258367603300,290443
2690,42787678547,八多马全铜恒温花洒套装,596.64,1356.00,//item.taobao.com/item.htm?id=42787678547,八多马厨卫,//bdma.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ShsOKpXXXXaWXFXXSutbFXXX.jpg,19600,jiazhuang,-1,2025655741,5214762133300,5214762133300,290443
2691,2398425043,JOMOO九牧面盆水龙头,143.00,286.00,//item.taobao.com/item.htm?id=2398425043,九牧代理商,//hongshengjiumu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1usVZKFXXXXbrXVXXSutbFXXX.jpg,1969,jiazhuang,-1,200055994,5256082053300,5256082053300,290443
2692,521643142580,全铜增压淋浴花洒套装,234.50,670.00,//item.taobao.com/item.htm?id=521643142580,水云间卫浴旗舰店,//tianrunsy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1PSeOKFXXXXbeXXXXSutbFXXX.jpg,942,jiazhuang,-1,389275700,5263308333300,5263308333300,290443
2693,44697314096,不锈钢浴巾架 送挂钩,36.48,76.00,//item.taobao.com/item.htm?id=44697314096,艺杰斯卫浴,//shop64862370.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1broPKpXXXXbtXXXXSutbFXXX.jpg,388800,jiazhuang,-1,332276296,5206223883300,5206223883300,290443
2694,43290252429,全铜仿古置物架毛巾架,108.00,240.00,//item.taobao.com/item.htm?id=43290252429,爱依帘卫浴,//shop60696150.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14cINKpXXXXavXVXXSutbFXXX.jpg,15557,jiazhuang,-1,381121725,5217081763300,5217081763300,290443
2695,23336836118,女皇世家仿古折叠浴巾架,207.06,238.00,//item.taobao.com/item.htm?id=23336836118,女皇世家品牌店,//shop59268521.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1q7D0KpXXXXXmXFXXSutbFXXX.jpg,9347,jiazhuang,-1,63787155,5194487703300,5194487703300,290443
2696,14476012439,科勒全铜四分三角阀,64.60,68.00,//item.taobao.com/item.htm?id=14476012439,海威建材只售正品,//hwjc.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1j7VyKFXXXXcAXXXXSutbFXXX.jpg,6365,jiazhuang,-1,25552586,5232345913300,5232345913300,290443
2697,44718441754,九牧正品太空铝厨房置物架,135.20,338.00,//item.taobao.com/item.htm?id=44718441754,九牧鑫成建材,//shop35946615.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hSERKpXXXXa9XVXXSutbFXXX.jpg,1966,jiazhuang,-1,105157723,5221882573300,5221882573300,290443
2698,43068179326,欧式无缝一体浴缸,1729.60,1880.00,//item.taobao.com/item.htm?id=43068179326,健达卫浴,//shop70830616.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1KHJFKFXXXXcFXFXXSutbFXXX.jpg,7317,jiazhuang,-1,834312538,5246940393300,5246940393300,290443
2699,27620452905,特莉莎 浴缸亚克力,2308.60,2380.00,//item.taobao.com/item.htm?id=27620452905,特莉莎卫浴,//tarezza.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB10gXqKFXXXXcpXXXXSutbFXXX.jpg,902,jiazhuang,-1,731667656,5227768453300,5227768453300,290443
2700,40037137429,圆形双人按摩冲浪浴缸盆,3831.50,4850.00,//item.taobao.com/item.htm?id=40037137429,沃特玛洁具,//shop111084271.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1uwkyKpXXXXaIaXXXSutbFXXX.jpg,424,jiazhuang,-1,2104340458,5214822263300,5214822263300,290443
2701,521396280512,爆款贵妃浴缸亚克力独立式,784.00,980.00,//item.taobao.com/item.htm?id=521396280512,爱美佳卫浴,//amjweiyu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1fSVWKFXXXXX7XXXXSutbFXXX.jpg,2363,jiazhuang,-1,647381722,5243546643300,5243546643300,290443
2702,17895642584,艾戈恋家亚克力浴缸,898.20,1996.00,//item.taobao.com/item.htm?id=17895642584,艾戈恋家直销店,//shop34168926.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hcNKKFXXXXXgXXXXSutbFXXX.jpg,970,jiazhuang,-1,21272078,5234985533300,5234985533300,290443
2703,39866534671,奥普镇店灯暖浴霸,288.64,704.00,//item.taobao.com/item.htm?id=39866534671,奥普浴霸商城店,//shop111467154.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1b4ywKFXXXXXWaXXXSutbFXXX.jpg,768,jiazhuang,-1,2126910373,5269047483300,5269047483300,220056
2704,16132731727,奥普纯平多功能超导风暖,738.92,1421.00,//item.taobao.com/item.htm?id=16132731727,家合慧商,//wistrade.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Y0ekKFXXXXc4XpXXSutbFXXX.jpg,26858,jiazhuang,-1,53737026,5259484523300,5259484523300,220056
2705,43739758546,奥普超大屏LED风暖浴霸,1110.74,3002.00,//item.taobao.com/item.htm?id=43739758546,奥普浴霸华中店,//aupuhz.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1.aqpKFXXXXbnXFXXSutbFXXX.jpg,2501,jiazhuang,-1,1623010476,5261763713300,5261763713300,220056
2706,42700680291,奥朵集成吊顶浴霸,181.44,378.00,//item.taobao.com/item.htm?id=42700680291,奥朵照明灯饰,//lodo.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1IDSOKFXXXXafXpXXSutbFXXX.jpg,225,jiazhuang,-1,53596733,5267163143300,5267163143300,220056
2707,521082623770,集成吊顶铝扣板热转印,5.30,10.60,//item.taobao.com/item.htm?id=521082623770,格尚天艺集成吊顶,//sge001.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1wlDIKFXXXXccXFXXSutbFXXX.jpg,213197,jiazhuang,-1,691348093,5229981110967,5229981110967,220056
2708,17637589397,集成吊顶浴霸超导暖风,219.84,458.00,//item.taobao.com/item.htm?id=17637589397,品牌厨卫直销店,//tianjin-oupu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1tWBGKFXXXXasXFXXSutbFXXX.jpg,4398,jiazhuang,-1,930652300,5243548190967,5243548190967,220056
